Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Eirik :)),2022-06-27 11:21:43,00:15:22,,Michael Jordan: Den siste dansen: Miniserie: Episode IV,,Google Chromecast V3 Streaming Stick,00:49:40,00:49:40,NO (Norway)
Eirik :)),2022-06-27 10:28:11,00:35:00,,Michael Jordan: Den siste dansen: Miniserie: Episode IV,,Google Chromecast V3 Streaming Stick,00:35:00,Not latest view,NO (Norway)
Eirik :)),2022-06-27 09:45:13,00:42:47,,Michael Jordan: Den siste dansen: Miniserie: Episode III,,Google Chromecast V3 Streaming Stick,00:47:21,00:47:21,NO (Norway)
Eirik :)),2022-06-27 09:18:05,00:04:29,Autoplayed: user action: None; ,Michael Jordan: Den siste dansen: Miniserie: Episode III,,Safari MAC (Cadmium),00:05:04,Not latest view,NO (Norway)
Eirik :)),2022-06-27 09:04:53,00:13:11,,Michael Jordan: Den siste dansen: Miniserie: Episode II,,Safari MAC (Cadmium),00:48:44,00:48:44,NO (Norway)
Eirik :)),2022-06-26 21:29:26,00:35:05,,Michael Jordan: Den siste dansen: Miniserie: Episode II,,Safari MAC (Cadmium),00:35:33,Not latest view,NO (Norway)
Eirik :)),2022-06-26 20:50:29,00:38:57,,Michael Jordan: Den siste dansen: Miniserie: Episode I,,Safari MAC (Cadmium),00:49:18,00:49:18,NO (Norway)
Eirik :)),2022-06-26 19:55:58,00:09:57,,Michael Jordan: Den siste dansen: Miniserie: Episode I,,Safari MAC (Cadmium),00:10:21,Not latest view,NO (Norway)
Eirik :)),2022-06-26 19:23:45,00:11:57,,Breaking Bad: Sesong 3: Half Measures (Episode 12),,Safari MAC (Cadmium),00:12:00,Not latest view,NO (Norway)
Eirik :)),2022-06-26 18:37:15,00:46:28,,Breaking Bad: Sesong 3: Abiquiu (Episode 11),,Safari MAC (Cadmium),00:46:31,00:46:31,NO (Norway)
Eirik :)),2022-06-26 17:39:25,00:38:57,,Breaking Bad: Sesong 3: Fly (Episode 10),,Safari MAC (Cadmium),00:46:31,00:46:31,NO (Norway)
Eirik :)),2022-06-26 16:52:42,00:46:29,,Breaking Bad: Sesong 3: Kafkaesque (Episode 9),,Safari MAC (Cadmium),00:46:34,00:46:34,NO (Norway)
Eirik :)),2022-06-26 16:20:48,00:31:53,,Breaking Bad: Sesong 3: I See You (Episode 8),,Safari MAC (Cadmium),00:46:31,00:46:31,NO (Norway)
Eirik :)),2022-06-25 09:24:17,00:14:35,,Breaking Bad: Sesong 3: I See You (Episode 8),,Safari MAC (Cadmium),00:14:37,Not latest view,NO (Norway)
Eirik :)),2022-06-25 09:11:04,00:13:12,,Breaking Bad: Sesong 3: One Minute (Episode 7),,Safari MAC (Cadmium),00:46:32,00:46:32,NO (Norway)
Eirik :)),2022-06-25 09:10:27,00:00:22,Autoplayed: user action: None; ,The Man from Toronto (Klipp): The Man from Toronto,HOOK,Safari MAC (Cadmium),00:00:22,00:00:22,NO (Norway)
Eirik :)),2022-06-25 04:12:05,00:32:50,,Breaking Bad: Sesong 3: One Minute (Episode 7),,Apple iPhone 11,00:33:20,Not latest view,NO (Norway)
Eirik :)),2022-06-25 03:27:50,00:43:57,,Breaking Bad: Sesong 3: Sunset (Episode 6),,Apple iPhone 11,00:46:31,00:46:31,NO (Norway)
Eirik :)),2022-06-24 13:03:29,00:46:32,,Breaking Bad: Sesong 3: Mas (Episode 5),,Google Chromecast V3 Streaming Stick,00:46:32,00:46:32,NO (Norway)
Eirik :)),2022-06-24 11:06:11,00:14:42,,Breaking Bad: Sesong 3: Green Light (Episode 4),,Apple iPhone 11,00:46:30,00:46:30,NO (Norway)
Eirik :)),2022-06-24 09:56:51,00:27:14,,Breaking Bad: Sesong 3: Green Light (Episode 4),,Google Chromecast V3 Streaming Stick,00:27:14,Not latest view,NO (Norway)
Eirik :)),2022-06-24 09:10:51,00:44:25,,Breaking Bad: Sesong 3: I.F.T. (Episode 3),,Google Chromecast V3 Streaming Stick,00:46:39,00:46:39,NO (Norway)
Eirik :)),2022-06-23 22:00:20,00:02:14,,Breaking Bad: Sesong 3: I.F.T. (Episode 3),,Safari MAC (Cadmium),00:02:15,Not latest view,NO (Norway)
Eirik :)),2022-06-23 21:38:34,00:21:45,,Breaking Bad: Sesong 3: Caballo Sin Nombre (Episode 2),,Safari MAC (Cadmium),00:46:31,00:46:31,NO (Norway)
Eirik :)),2022-06-23 21:38:21,00:00:09,Autoplayed: user action: None; ,Sesong 5 (Trailer): Better Call Saul,TRAILER,Safari MAC (Cadmium),00:00:09,00:00:09,NO (Norway)
Eirik :)),2022-06-23 14:29:41,00:24:46,,Breaking Bad: Sesong 3: Caballo Sin Nombre (Episode 2),,Google Chromecast V3 Streaming Stick,00:24:46,Not latest view,NO (Norway)
Eirik :)),2022-06-23 13:58:58,00:19:34,,Breaking Bad: Sesong 3: No Más (Episode 1),,Google Chromecast V3 Streaming Stick,00:46:39,00:46:39,NO (Norway)
Eirik :)),2022-06-23 13:16:37,00:18:12,,Breaking Bad: Sesong 3: No Más (Episode 1),,Google Chromecast V3 Streaming Stick,00:27:06,Not latest view,NO (Norway)
Eirik :)),2022-06-23 11:53:06,00:08:55,,Breaking Bad: Sesong 3: No Más (Episode 1),,Google Chromecast V3 Streaming Stick,00:08:55,Not latest view,NO (Norway)
Eirik :)),2022-06-23 11:06:03,00:46:55,,Breaking Bad: Sesong 2: ABQ (Episode 13),,Google Chromecast V3 Streaming Stick,00:46:55,00:46:55,NO (Norway)
Eirik :)),2022-06-23 10:57:12,00:08:43,,Breaking Bad: Sesong 2: Phoenix (Episode 12),,Google Chromecast V3 Streaming Stick,00:46:45,00:46:45,NO (Norway)
Eirik :)),2022-06-23 10:17:35,00:38:51,,Breaking Bad: Sesong 2: Phoenix (Episode 12),,Safari MAC (Cadmium),00:38:51,Not latest view,NO (Norway)
Eirik :)),2022-06-23 09:04:56,00:42:04,,Breaking Bad: Sesong 2: Mandala (Episode 11),,Safari MAC (Cadmium),00:46:34,00:46:34,NO (Norway)
Eirik :)),2022-06-23 09:04:42,00:00:11,,Breaking Bad: Sesong 2: Over (Episode 10),,Safari MAC (Cadmium),00:00:11,00:00:11,NO (Norway)
Eirik :)),2022-06-23 09:03:55,00:00:43,,Breaking Bad: Sesong 2: 4 Days Out (Episode 9),,Safari MAC (Cadmium),00:00:43,Not latest view,NO (Norway)
Eirik :)),2022-06-22 22:16:23,00:00:06,Autoplayed: user action: None; ,Sesong 3 (Teaser 2): The Umbrella Academy,TEASER_TRAILER,Safari MAC (Cadmium),00:00:06,00:00:06,NO (Norway)
Eirik :)),2022-06-22 22:12:58,00:03:20,,Breaking Bad: Sesong 2: Mandala (Episode 11),,Safari MAC (Cadmium),00:03:36,Not latest view,NO (Norway)
Eirik :)),2022-06-22 21:18:52,00:45:27,,Breaking Bad: Sesong 2: Over (Episode 10),,Safari MAC (Cadmium),00:46:40,Not latest view,NO (Norway)
Eirik :)),2022-06-22 20:42:08,00:36:24,,Breaking Bad: Sesong 2: 4 Days Out (Episode 9),,Safari MAC (Cadmium),00:46:43,Not latest view,NO (Norway)
Eirik :)),2022-06-22 19:48:42,00:10:18,,Breaking Bad: Sesong 2: 4 Days Out (Episode 9),,Safari MAC (Cadmium),00:10:19,Not latest view,NO (Norway)
Eirik :)),2022-06-22 19:27:15,00:21:26,,Breaking Bad: Sesong 2: Better Call Saul (Episode 8),,Safari MAC (Cadmium),00:46:43,Not latest view,NO (Norway)
Eirik :)),2022-06-22 16:43:25,00:14:23,,Breaking Bad: Sesong 2: Better Call Saul (Episode 8),,Safari MAC (Cadmium),00:25:17,Not latest view,NO (Norway)
Eirik :)),2022-06-21 21:00:32,00:10:41,,Breaking Bad: Sesong 2: Better Call Saul (Episode 8),,Safari MAC (Cadmium),00:10:53,Not latest view,NO (Norway)
Eirik :)),2022-06-21 20:13:54,00:46:37,,Breaking Bad: Sesong 2: Negro y Azul (Episode 7),,Safari MAC (Cadmium),00:46:37,Not latest view,NO (Norway)
Eirik :)),2022-06-21 19:51:11,00:20:00,,Breaking Bad: Sesong 2: Peekaboo (Episode 6),,Safari MAC (Cadmium),00:46:38,00:46:38,NO (Norway)
Eirik :)),2022-06-21 17:11:48,00:26:37,,Breaking Bad: Sesong 2: Peekaboo (Episode 6),,Safari MAC (Cadmium),00:26:37,Not latest view,NO (Norway)
Eirik :)),2022-06-21 17:08:38,00:03:07,,Breaking Bad: Sesong 2: Breakage (Episode 5),,Safari MAC (Cadmium),00:46:36,00:46:36,NO (Norway)
Eirik :)),2022-06-21 17:08:19,00:00:04,,Breaking Bad: Sesong 2: Breakage (Episode 5),,Safari MAC (Cadmium),00:43:29,Not latest view,NO (Norway)
Eirik :)),2022-06-21 08:30:23,00:43:23,,Breaking Bad: Sesong 2: Breakage (Episode 5),,Safari MAC (Cadmium),00:43:24,Not latest view,NO (Norway)
Eirik :)),2022-06-21 07:43:34,00:46:42,,Breaking Bad: Sesong 2: Down (Episode 4),,Safari MAC (Cadmium),00:46:45,00:46:45,NO (Norway)
Eirik :)),2022-06-20 21:42:44,00:00:02,Autoplayed: user action: None; ,Breaking Bad: Sesong 2: Down (Episode 4),,Safari MAC (Cadmium),00:00:03,Not latest view,NO (Norway)
Eirik :)),2022-06-20 21:20:59,00:21:44,,Breaking Bad: Sesong 2: Bit by a Dead Bee (Episode 3),,Safari MAC (Cadmium),00:46:20,00:46:20,NO (Norway)
Eirik :)),2022-06-20 17:40:50,00:24:35,,Breaking Bad: Sesong 2: Bit by a Dead Bee (Episode 3),,Safari MAC (Cadmium),00:24:36,Not latest view,NO (Norway)
Eirik :)),2022-06-20 16:38:00,00:47:06,,Breaking Bad: Sesong 2: Grilled (Episode 2),,Safari MAC (Cadmium),00:47:14,00:47:14,NO (Norway)
Eirik :)),2022-06-20 13:47:24,00:00:03,Autoplayed: user action: None; ,Breaking Bad: Sesong 2: Grilled (Episode 2),,Safari MAC (Cadmium),00:00:07,Not latest view,NO (Norway)
Eirik :)),2022-06-20 12:58:47,00:46:29,,Breaking Bad: Sesong 2: Seven Thirty-Seven (Episode 1),,Safari MAC (Cadmium),00:46:32,00:46:32,NO (Norway)
Eirik :)),2022-06-20 11:51:29,00:46:56,,Breaking Bad: Sesong 1: A No-Rough-Stuff-Type Deal (Episode 7),,Safari MAC (Cadmium),00:47:00,00:47:00,NO (Norway)
Eirik :)),2022-06-20 11:12:12,00:38:02,,Breaking Bad: Sesong 1: Crazy Handful of Nothin' (Episode 6),,Safari MAC (Cadmium),00:47:27,00:47:27,NO (Norway)
Eirik :)),2022-06-19 22:36:38,00:09:08,,Breaking Bad: Sesong 1: Crazy Handful of Nothin' (Episode 6),,Safari MAC (Cadmium),00:09:24,Not latest view,NO (Norway)
Eirik :)),2022-06-19 21:49:22,00:47:14,,Breaking Bad: Sesong 1: Gray Matter (Episode 5),,Safari MAC (Cadmium),00:47:27,00:47:27,NO (Norway)
Eirik :)),2022-06-19 21:02:32,00:46:49,,Breaking Bad: Sesong 1: Cancer Man (Episode 4),,Safari MAC (Cadmium),00:47:32,00:47:32,NO (Norway)
Eirik :)),2022-06-18 22:15:04,00:00:22,Autoplayed: user action: None; ,Breaking Bad: Sesong 1: Cancer Man (Episode 4),,Safari MAC (Cadmium),00:00:28,Not latest view,NO (Norway)
Eirik :)),2022-06-18 21:34:35,00:40:28,,Breaking Bad: Sesong 1: And the Bag's in the River (Episode 3),,Safari MAC (Cadmium),00:47:29,00:47:29,NO (Norway)
Eirik :)),2022-06-18 16:46:34,00:06:47,,Breaking Bad: Sesong 1: And the Bag's in the River (Episode 3),,Safari MAC (Cadmium),00:07:01,Not latest view,NO (Norway)
Eirik :)),2022-06-18 16:10:35,00:35:50,,Breaking Bad: Sesong 1: The Cat's in the Bag (Episode 2),,Safari MAC (Cadmium),00:47:29,00:47:29,NO (Norway)
Eirik :)),2022-06-18 14:51:37,00:11:27,,Breaking Bad: Sesong 1: The Cat's in the Bag (Episode 2),,Safari MAC (Cadmium),00:11:39,Not latest view,NO (Norway)
Eirik :)),2022-06-18 10:13:18,00:00:12,Autoplayed: user action: None; ,Spiderhead (Klipp): Spiderhead,HOOK,Safari MAC (Cadmium),00:00:12,00:00:12,NO (Norway)
Eirik :)),2022-06-17 20:23:45,00:00:08,Autoplayed: user action: None; ,Stranger Things 4 (Klipp): Stranger Things,HOOK,Apple iPhone 11,00:00:09,00:00:09,NO (Norway)
Eirik :)),2022-06-14 18:36:21,00:06:17,,Peaky Blinders: Sesong 6: Lock and Key (Episode 6),,Safari MAC (Cadmium),00:07:33,Not latest view,NO (Norway)
Eirik :)),2022-06-14 18:11:42,00:24:37,,Peaky Blinders: Sesong 6: The Road to Hell (Episode 5),,Safari MAC (Cadmium),00:58:17,Not latest view,NO (Norway)
Eirik :)),2022-06-13 18:19:27,00:27:43,,Peaky Blinders: Sesong 6: The Road to Hell (Episode 5),,Safari MAC (Cadmium),00:33:39,Not latest view,NO (Norway)
Eirik :)),2022-06-13 14:08:40,00:00:02,,Peaky Blinders: Sesong 6: The Road to Hell (Episode 5),,Safari MAC (Cadmium),00:05:56,Not latest view,NO (Norway)
Eirik :)),2022-06-13 11:37:07,00:05:03,,Peaky Blinders: Sesong 6: The Road to Hell (Episode 5),,Safari MAC (Cadmium),00:05:54,Not latest view,NO (Norway)
Eirik :)),2022-06-13 11:02:25,00:33:12,,Peaky Blinders: Sesong 6: Sapphire (Episode 4),,Safari MAC (Cadmium),00:57:26,Not latest view,NO (Norway)
Eirik :)),2022-06-13 08:56:13,00:23:23,,Peaky Blinders: Sesong 6: Sapphire (Episode 4),,Safari MAC (Cadmium),00:24:14,Not latest view,NO (Norway)
Eirik :)),2022-06-13 08:02:31,00:53:40,,Peaky Blinders: Sesong 6: Gold (Episode 3),,Safari MAC (Cadmium),00:54:40,Not latest view,NO (Norway)
Eirik :)),2022-06-12 20:47:44,00:44:52,,Peaky Blinders: Sesong 6: Black Shirt (Episode 2),,Safari MAC (Cadmium),00:58:05,Not latest view,NO (Norway)
Eirik :)),2022-06-12 09:54:20,00:12:45,,Peaky Blinders: Sesong 6: Black Shirt (Episode 2),,Safari MAC (Cadmium),00:13:13,Not latest view,NO (Norway)
Eirik :)),2022-06-12 09:48:40,00:05:38,,Peaky Blinders: Sesong 6: Black Day (Episode 1),,Safari MAC (Cadmium),00:54:08,Not latest view,NO (Norway)
Eirik :)),2022-06-11 20:49:38,00:48:30,,Peaky Blinders: Sesong 6: Black Day (Episode 1),,Safari MAC (Cadmium),00:48:30,Not latest view,NO (Norway)
Eirik :)),2022-06-11 20:49:31,00:00:05,,Peaky Blinders: Sesong 5: Mr Jones (Episode 6),,Safari MAC (Cadmium),00:00:05,Not latest view,NO (Norway)
Eirik :)),2022-06-11 17:23:39,01:01:35,,Peaky Blinders: Sesong 5: Mr Jones (Episode 6),,Safari MAC (Cadmium),01:02:34,Not latest view,NO (Norway)
Eirik :)),2022-06-09 08:53:35,00:00:05,Autoplayed: user action: None; ,Breaking Bad: Sesong 1: The Cat's in the Bag (Episode 2),,Safari MAC (Cadmium),00:00:05,Not latest view,NO (Norway)
Eirik :)),2022-06-09 08:52:05,00:01:28,,Breaking Bad: Sesong 1: Pilotepisode,,Safari MAC (Cadmium),00:57:19,00:57:19,NO (Norway)
Eirik :)),2022-06-08 18:50:16,00:34:33,,Breaking Bad: Sesong 1: Pilotepisode,,Google Chromecast V5 Streaming Stick,00:56:16,Not latest view,NO (Norway)
Eirik :)),2022-06-08 18:18:55,00:21:31,,Breaking Bad: Sesong 1: Pilotepisode,,Safari MAC (Cadmium),00:21:44,Not latest view,NO (Norway)
Eirik :)),2022-06-07 08:53:08,01:21:18,,Stranger Things: Stranger Things 4: Kapittel sju: Massakren i Hawkins laboratorium (Episode 7),,Safari MAC (Cadmium),01:39:43,Not latest view,NO (Norway)
Eirik :)),2022-06-06 21:58:51,00:15:02,,Stranger Things: Stranger Things 4: Kapittel sju: Massakren i Hawkins laboratorium (Episode 7),,Safari MAC (Cadmium),00:15:46,Not latest view,NO (Norway)
Eirik :)),2022-06-06 20:37:33,01:09:22,,Stranger Things: Stranger Things 4: Kapittel seks: Dykket (Episode 6),,Safari MAC (Cadmium),01:10:17,Not latest view,NO (Norway)
Eirik :)),2022-06-06 19:25:44,01:11:48,,Stranger Things: Stranger Things 4: Kapittel fem: Prosjekt Nina (Episode 5),,Safari MAC (Cadmium),01:11:48,Not latest view,NO (Norway)
Eirik :)),2022-06-06 16:09:31,00:55:39,,Stranger Things: Stranger Things 4: Kapittel fire: Kjære Billy (Episode 4),,Safari MAC (Cadmium),01:14:28,Not latest view,NO (Norway)
Eirik :)),2022-06-06 15:12:59,00:18:02,,Stranger Things: Stranger Things 4: Kapittel fire: Kjære Billy (Episode 4),,Safari MAC (Cadmium),00:18:49,Not latest view,NO (Norway)
Eirik :)),2022-06-06 14:08:00,00:59:09,,Stranger Things: Stranger Things 4: Kapittel tre: Monsteret og superhelten (Episode 3),,Safari MAC (Cadmium),00:59:53,Not latest view,NO (Norway)
Eirik :)),2022-06-06 14:07:57,00:00:01,,Stranger Things: Stranger Things 4: Kapittel to: Vecnas forbannelse (Episode 2),,Safari MAC (Cadmium),01:12:35,Not latest view,NO (Norway)
Eirik :)),2022-06-06 12:11:53,01:12:59,,Stranger Things: Stranger Things 4: Kapittel to: Vecnas forbannelse (Episode 2),,Safari MAC (Cadmium),01:12:34,Not latest view,NO (Norway)
Eirik :)),2022-06-06 12:11:51,00:00:01,,Stranger Things: Stranger Things 4: Kapittel én: Hellfire-klubben (Episode 1),,Safari MAC (Cadmium),01:13:05,Not latest view,NO (Norway)
Eirik :)),2022-06-06 10:18:04,01:12:38,,Stranger Things: Stranger Things 4: Kapittel én: Hellfire-klubben (Episode 1),,Safari MAC (Cadmium),01:13:04,Not latest view,NO (Norway)
Eirik :)),2022-06-06 10:17:48,00:00:04,,Stranger Things: Stranger Things 3: Kapittel åtte: Slaget ved Starcourt (Episode 8),,Safari MAC (Cadmium),00:00:25,Not latest view,NO (Norway)
Eirik :)),2022-06-06 10:17:05,00:00:19,,Stranger Things: Stranger Things 3: Kapittel åtte: Slaget ved Starcourt (Episode 8),,Safari MAC (Cadmium),00:00:21,Not latest view,NO (Norway)
Eirik :)),2022-06-06 10:16:48,00:00:02,,Stranger Things: Stranger Things 3: Kapittel åtte: Slaget ved Starcourt (Episode 8),,Safari MAC (Cadmium),00:00:02,Not latest view,NO (Norway)
Eirik :)),2022-06-05 18:24:12,01:13:47,,Stranger Things: Stranger Things 3: Kapittel åtte: Slaget ved Starcourt (Episode 8),,Safari MAC (Cadmium),01:14:34,Not latest view,NO (Norway)
Eirik :)),2022-06-05 17:03:49,00:51:04,,Stranger Things: Stranger Things 3: Kapittel sju: Bittet (Episode 7),,Safari MAC (Cadmium),00:51:47,Not latest view,NO (Norway)
Eirik :)),2022-06-05 16:15:21,00:48:25,,Stranger Things: Stranger Things 3: Kapittel seks: E pluribus unum (Episode 6),,Safari MAC (Cadmium),00:56:18,Not latest view,NO (Norway)
Eirik :)),2022-06-05 14:15:25,00:07:02,,Stranger Things: Stranger Things 3: Kapittel seks: E pluribus unum (Episode 6),,Safari MAC (Cadmium),00:07:52,Not latest view,NO (Norway)
Eirik :)),2022-06-05 12:51:03,00:48:07,,Stranger Things: Stranger Things 3: Kapittel fem: Hjernesugerens armé (Episode 5),,Safari MAC (Cadmium),00:48:53,Not latest view,NO (Norway)
Eirik :)),2022-06-05 12:02:12,00:48:47,,Stranger Things: Stranger Things 3: Kapittel fire: Badstuetesten (Episode 4),,Safari MAC (Cadmium),00:49:35,Not latest view,NO (Norway)
Eirik :)),2022-06-05 12:02:03,00:00:08,,Stranger Things: Stranger Things 3: Kapittel tre: Badevakten som forsvant (Episode 3),,Safari MAC (Cadmium),00:46:42,Not latest view,NO (Norway)
Eirik :)),2022-06-05 10:00:56,00:45:45,,Stranger Things: Stranger Things 3: Kapittel tre: Badevakten som forsvant (Episode 3),,Safari MAC (Cadmium),00:46:33,Not latest view,NO (Norway)
Eirik :)),2022-06-05 10:00:50,00:00:05,,Stranger Things: Stranger Things 3: Kapittel to: Senterrottene (Episode 2),,Safari MAC (Cadmium),00:47:02,Not latest view,NO (Norway)
Eirik :)),2022-06-04 18:47:04,00:46:11,,Stranger Things: Stranger Things 3: Kapittel to: Senterrottene (Episode 2),,Safari MAC (Cadmium),00:46:57,Not latest view,NO (Norway)
Eirik :)),2022-06-04 18:47:01,00:00:01,,"Stranger Things: Stranger Things 3: Kapittel én: Suzie, hører du meg? (Episode 1)",,Safari MAC (Cadmium),00:47:22,Not latest view,NO (Norway)
Eirik :)),2022-06-04 16:33:56,00:46:34,,"Stranger Things: Stranger Things 3: Kapittel én: Suzie, hører du meg? (Episode 1)",,Safari MAC (Cadmium),00:47:21,Not latest view,NO (Norway)
Eirik :)),2022-06-04 16:33:52,00:00:01,,Stranger Things: Stranger Things 2: Kapittel ni: Porten (Episode 9),,Safari MAC (Cadmium),00:58:55,Not latest view,NO (Norway)
Eirik :)),2022-06-04 10:22:08,00:58:30,,Stranger Things: Stranger Things 2: Kapittel ni: Porten (Episode 9),,Safari MAC (Cadmium),00:58:53,Not latest view,NO (Norway)
Eirik :)),2022-06-04 09:38:09,00:43:56,,Stranger Things: Stranger Things 2: Kapittel åtte: Hjernesugeren (Episode 8),,Safari MAC (Cadmium),00:44:42,Not latest view,NO (Norway)
Eirik :)),2022-06-04 08:55:19,00:41:30,,Stranger Things: Stranger Things 2: Kapittel sju: Den forsvunne søsteren (Episode 7),,Safari MAC (Cadmium),00:42:20,Not latest view,NO (Norway)
Eirik :)),2022-06-04 08:07:09,00:48:08,,Stranger Things: Stranger Things 2: Kapittel seks: Spionen (Episode 6),,Safari MAC (Cadmium),00:48:54,Not latest view,NO (Norway)
Eirik :)),2022-06-03 20:52:16,00:54:25,,Stranger Things: Stranger Things 2: Kapittel fem: Dig Dug (Episode 5),,Safari MAC (Cadmium),00:54:59,Not latest view,NO (Norway)
Eirik :)),2022-06-03 18:54:58,00:42:21,,Stranger Things: Stranger Things 2: Kapittel fire: Vise Will (Episode 4),,Safari MAC (Cadmium),00:43:05,Not latest view,NO (Norway)
Eirik :)),2022-06-03 17:45:12,00:47:03,,Stranger Things: Stranger Things 2: Kapittel tre: Rumpetrollet (Episode 3),,Safari MAC (Cadmium),00:47:56,Not latest view,NO (Norway)
Eirik :)),2022-06-03 16:48:33,00:52:00,,"Stranger Things: Stranger Things 2: Kapittel to: Knask eller knep, misfoster (Episode 2)",,Safari MAC (Cadmium),00:52:51,Not latest view,NO (Norway)
Eirik :)),2022-06-03 16:03:59,00:44:32,,Stranger Things: Stranger Things 2: Kapittel én: MADMAX (Episode 1),,Safari MAC (Cadmium),00:45:16,Not latest view,NO (Norway)
Eirik :)),2022-06-03 11:10:02,00:51:46,,Stranger Things: Sesong 1: Opp ned (Episode 8),,Safari MAC (Cadmium),00:52:30,Not latest view,NO (Norway)
Eirik :)),2022-06-03 10:31:02,00:38:58,,Stranger Things: Sesong 1: Badekaret (Episode 7),,Safari MAC (Cadmium),00:39:43,Not latest view,NO (Norway)
Eirik :)),2022-06-03 09:47:21,00:43:38,,Stranger Things: Sesong 1: Monsteret (Episode 6),,Safari MAC (Cadmium),00:44:24,Not latest view,NO (Norway)
Eirik :)),2022-06-03 08:49:18,00:50:01,,Stranger Things: Sesong 1: Loppen og akrobaten (Episode 5),,Safari MAC (Cadmium),00:50:46,Not latest view,NO (Norway)
Eirik :)),2022-06-02 21:12:20,00:47:23,,Stranger Things: Sesong 1: Liket (Episode 4),,Safari MAC (Cadmium),00:48:10,Not latest view,NO (Norway)
Eirik :)),2022-06-02 20:01:02,00:48:49,,Stranger Things: Sesong 1: Julestemning (Episode 3),,Google Chromecast V5 Streaming Stick,00:49:34,Not latest view,NO (Norway)
Eirik :)),2022-06-02 19:07:18,00:52:47,,Stranger Things: Sesong 1: Raringen på Maple Street (Episode 2),,Google Chromecast V5 Streaming Stick,00:53:18,Not latest view,NO (Norway)
Eirik :)),2022-06-02 18:20:40,00:46:30,,Stranger Things: Sesong 1: Will Byers forsvinner (Episode 1),,Google Chromecast V5 Streaming Stick,00:46:30,Not latest view,NO (Norway)
Eirik :)),2022-05-19 14:59:55,00:35:45,,Baywatch,,Safari MAC (Cadmium),00:43:49,00:43:49,NO (Norway)
Eirik :)),2022-05-19 14:58:43,00:00:16,,28 dager,,Safari MAC (Cadmium),00:00:30,Not latest view,NO (Norway)
Eirik :)),2022-05-16 16:04:49,00:25:05,,Night Stalker: Jakten på en seriemorder: Miniserie: Hvem som helst kan bli neste offer (Episode 2),,Safari MAC (Cadmium),00:25:15,Not latest view,NO (Norway)
Eirik :)),2022-05-16 15:15:39,00:46:57,,Night Stalker: Jakten på en seriemorder: Miniserie: En djevel i englenes by (Episode 1),,Safari MAC (Cadmium),00:46:57,Not latest view,NO (Norway)
Eirik :)),2022-05-08 19:40:25,00:00:15,,28 dager,,Safari MAC (Cadmium),00:00:15,Not latest view,NO (Norway)
Eirik :)),2022-05-07 22:31:53,00:36:47,,Ronnie Coleman: The King,,Safari MAC (Cadmium),01:32:12,Not latest view,NO (Norway)
Eirik :)),2022-05-06 20:55:40,00:55:25,,Ronnie Coleman: The King,,Safari MAC (Cadmium),00:55:25,Not latest view,NO (Norway)
Eirik :)),2022-05-04 16:54:22,00:44:29,,Our Planet – Vårt utrolige hjem: Sesong 1: Tilfrosne verdener (Episode 2),,Google Chromecast V5 Streaming Stick,00:44:37,Not latest view,NO (Norway)
Eirik :)),2022-05-04 16:54:22,00:45:03,,Our Planet – Vårt utrolige hjem: Sesong 1: Tilfrosne verdener (Episode 2),,Google Chromecast V5 Streaming Stick,00:45:11,00:45:11,NO (Norway)
Eirik :)),2022-05-01 13:38:28,00:00:04,,Our Planet – Vårt utrolige hjem: Sesong 1: Tilfrosne verdener (Episode 2),,Google Chromecast V5 Streaming Stick,00:01:32,Not latest view,NO (Norway)
Eirik :)),2022-05-01 12:49:51,00:48:30,,Our Planet – Vårt utrolige hjem: Sesong 1: Én planet (Episode 1),,Google Chromecast V5 Streaming Stick,00:48:30,00:48:30,NO (Norway)
Eirik :)),2022-04-30 19:47:05,01:59:28,,21,,Google Chromecast V5 Streaming Stick,01:59:28,Not latest view,NO (Norway)
Eirik :)),2022-04-29 21:29:48,01:28:29,,Nightcrawler,,Safari MAC (Cadmium),01:53:37,01:53:37,NO (Norway)
Eirik :)),2022-04-29 17:18:32,00:25:07,,Nightcrawler,,Safari MAC (Cadmium),00:25:07,Not latest view,NO (Norway)
Eirik :)),2022-04-29 14:40:37,01:50:12,,The Imitation Game,,Safari MAC (Cadmium),01:50:12,Not latest view,NO (Norway)
Eirik :)),2022-04-29 14:38:37,00:00:01,,Peaky Blinders: Sesong 1: Episode 4,,Safari MAC (Cadmium),00:39:18,Not latest view,NO (Norway)
Eirik :)),2022-04-28 17:22:30,00:23:25,,Peaky Blinders: Sesong 1: Episode 4,,Safari MAC (Cadmium),00:39:17,Not latest view,NO (Norway)
Eirik :)),2022-04-28 17:05:34,00:16:41,,Orange Is the New Black: Sesong 3: Ikke tving meg til å reise meg (Episode 12),,Safari MAC (Cadmium),00:17:54,00:17:54,NO (Norway)
Eirik :)),2022-04-28 16:44:11,00:21:22,,Orange Is the New Black: Sesong 3: En ordentlig helt (Episode 11),,Safari MAC (Cadmium),00:58:40,00:58:40,NO (Norway)
Eirik :)),2022-04-27 20:07:22,00:36:05,,Orange Is the New Black: Sesong 3: En ordentlig helt (Episode 11),,Safari MAC (Cadmium),00:37:18,Not latest view,NO (Norway)
